,FID,Area,Crop,FieldCropPrice,SavedWater,Recharge,Kitfox,TiptonKRat,GiantGarterSnake,TNC,HabCorridors,ConservationAreas,ImpBirdAreas,Nitrate,ModSAGBI,Prox2Wetlands,Depth2GroundWater,Crop_PPIC,PricePerAcre,SavedWater_Norm,Recharge_Norm,Depth2GroundWater_Norm,Kitfox_Total,TiptonKRat_Total,GiantGarterSnake_Total,TNC_Total,HabCorridors_Total,ConservationAreas_Total,ImpBirdAreas_Total,Nitrate_Total,ModSAGBI_Total,Prox2Wetlands_Total,Depth2GroundWater_Norm_Total,outcome
1351,5800,3.49811161,AlfalfaandAlfalfaMixtures,3895.671994,17.77040698,575.7590687000001,100.0,0.0,0.0,0.0,0.0,100.0,0.0,97.77777778,4.0,0.0,10.0,alfalfa-pasture,1113.65,0.8421887929132449,0.7290586301840304,50.0,3.49811161,0.0,0.0,0.0,0.0,3.49811161,0.0,3.42037579652218,0.1399244644,0.0,1.749055805,27.180694246392108
1352,1973,8.33805225,AlfalfaandAlfalfaMixtures,9285.671887999999,42.35730543,1372.833885,100.0,0.0,0.0,0.0,0.0,0.0,0.0,84.44444444,63.0,0.0,20.0,alfalfa-pasture,1113.65,2.007429991406383,1.7383597516374134,100.0,8.33805225,0.0,0.0,0.0,0.0,0.0,0.0,7.0410218996294205,5.2529729175,0.0,8.33805225,27.014633398695686
1353,16773,12.24322838,AlfalfaandAlfalfaMixtures,13634.67129,62.19560017,2015.8087620000001,100.0,0.0,0.0,0.0,0.0,100.0,0.0,45.55555556,0.0,0.0,20.0,alfalfa-pasture,1113.65,2.9476217112325864,2.552530832132572,100.0,12.24322838,0.0,0.0,0.0,0.0,12.24322838,0.0,5.577470706988588,0.0,0.0,12.24322838,27.004285238720403
1354,9857,78.43290035,AlfalfaandAlfalfaMixtures,87346.79947,398.4391338,11454.65018,100.0,100.0,0.0,0.0,0.0,0.0,0.0,86.66666667,0.0,6.0,5.0,alfalfa-pasture,1113.65,18.88313382592101,14.504524589293814,25.0,78.43290035,78.43290035,0.0,0.0,0.0,0.0,0.0,67.97518030594776,0.0,4.705974020999999,19.6082250875,27.00417885270884
1355,16387,57.28614891,AlfalfaandAlfalfaMixtures,63796.71973,291.0136365,1365.238869,100.0,100.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,100.0,5.0,alfalfa-pasture,1113.65,13.791942048432974,1.7287425136950079,25.0,57.28614891,57.28614891,0.0,0.0,0.0,6.01504563555,0.0,0.0,0.0,57.28614891,14.3215372275,27.0015911201637
1356,14687,20.73591843,AlfalfaandAlfalfaMixtures,23092.55556,105.33846559999999,1424.9249960000002,100.0,100.0,0.0,0.0,0.0,0.0,0.0,93.33333333,0.0,0.0,10.0,alfalfa-pasture,1113.65,4.992281566249044,1.8043204565485378,50.0,20.73591843,20.73591843,0.0,0.0,0.0,0.0,0.0,19.353523867308805,0.0,0.0,10.367959215,26.933071950215208
1357,3051,10.63518803,AlfalfaandAlfalfaMixtures,11843.87715,54.02675519,1751.0500129999998,100.0,0.0,0.0,0.0,0.0,0.0,0.0,78.51851852,63.0,0.0,20.0,alfalfa-pasture,1113.65,2.560477528156504,2.217278360450266,100.0,10.63518803,0.0,0.0,0.0,0.0,0.0,0.0,8.350592082972373,6.7001684589,0.0,10.63518803,26.638174954508223
1358,11779,32.24801482,AlfalfaandAlfalfaMixtures,35913.0017,163.81991530000002,3489.5469759999996,100.0,100.0,0.0,0.0,0.0,0.0,0.0,44.44444444,0.0,57.0,6.5,alfalfa-pasture,1113.65,7.763879402251991,4.418661340462505,32.5,32.24801482,32.24801482,0.0,0.0,0.0,0.0,0.0,14.332451029677866,0.0,18.3813684474,10.480604816500001,26.625152706362663
1359,4058,5.66189291,AlfalfaandAlfalfaMixtures,6305.367039,28.76241598,392.754388,100.0,100.0,0.0,0.0,0.0,0.0,0.0,93.33333333,0.0,0.0,10.0,alfalfa-pasture,1113.65,1.3631305362183,0.49732777420349317,50.0,5.66189291,5.66189291,0.0,0.0,0.0,0.0,0.0,5.284433382477936,0.0,0.0,2.830946455,26.553368587724762
1360,9791,5.423832599999999,AlfalfaandAlfalfaMixtures,6040.251175,27.55306961,372.71339930000005,100.0,100.0,0.0,0.0,0.0,0.0,0.0,93.33333333,0.0,0.0,10.0,alfalfa-pasture,1113.65,1.3058162630724683,0.4719507431440507,50.0,5.423832599999999,5.423832599999999,0.0,0.0,0.0,0.0,0.0,5.0622437598192045,0.0,0.0,2.7119162999999995,26.54700771817051
1361,4722,5.04087074,AlfalfaandAlfalfaMixtures,5613.7657,25.60762336,829.9633954,100.0,0.0,0.0,0.0,0.0,100.0,0.0,42.22222222,0.0,0.0,20.0,alfalfa-pasture,1113.65,1.2136161783580834,1.05094649662999,100.0,5.04087074,0.0,0.0,0.0,0.0,5.04087074,0.0,2.1283676456657585,0.0,0.0,5.04087074,26.498983453460628
1362,556,4.45096329,AlfalfaandAlfalfaMixtures,4956.815268,22.61089351,615.8529082,100.0,100.0,0.0,0.0,0.0,0.0,0.0,88.88888889,3.0,0.0,10.0,alfalfa-pasture,1113.65,1.071592852842857,0.7798277127634643,50.0,4.45096329,4.45096329,0.0,0.0,0.0,0.0,0.0,3.9564118133827884,0.13352889869999998,0.0,2.225481645,26.44156226581588
1363,8543,77.26385633,AlfalfaandAlfalfaMixtures,86044.8936,392.50039019999997,9401.769119,100.0,52.5,0.0,0.0,0.0,0.0,0.0,88.88888889,12.75,0.0,11.5,alfalfa-pasture,1113.65,18.60168032237805,11.905050719706809,57.49999999999999,77.26385633,40.56352457325,0.0,0.0,0.0,0.0,0.0,68.67898340530293,9.851141682075,0.0,44.426717389749996,26.31889384092961
1364,494,76.69139869,AlfalfaandAlfalfaMixtures,85407.37615,389.5923053,5377.452696,100.0,71.5,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,15.0,alfalfa-pasture,1113.65,18.463858126500565,6.8092341216217145,75.0,76.69139869,54.834350063349994,0.0,0.0,0.0,0.0,0.0,53.683979083,0.0,0.0,57.5185490175,26.290237865240183
1365,16648,15.905536999999999,AlfalfaandAlfalfaMixtures,17713.20128,80.80012796,1119.584925,100.0,100.0,0.0,0.0,0.0,0.0,0.0,81.11111111,0.0,0.0,11.0,alfalfa-pasture,1113.65,3.829341799006346,1.4176816244304695,55.00000000000001,15.905536999999999,15.905536999999999,0.0,0.0,0.0,0.0,0.0,12.90115778871216,0.0,0.0,8.74804535,26.25831804103361
1366,12011,52.05250285,AlfalfaandAlfalfaMixtures,57968.2698,264.4267145,6236.020471,100.0,100.0,0.0,0.0,0.0,0.0,0.0,95.55555556,0.0,0.0,5.0,alfalfa-pasture,1113.65,12.531914195854293,7.896401098209625,25.0,52.05250285,52.05250285,0.0,0.0,0.0,0.0,0.0,49.73905828120234,0.0,0.0,13.0131257125,26.229528527235694
1367,5455,4.01911578,AlfalfaandAlfalfaMixtures,4475.888288,20.41710816,470.48579490000003,100.0,0.0,100.0,0.0,0.0,0.0,0.0,88.88888889,0.0,0.0,10.0,alfalfa-pasture,1113.65,0.9676232905302635,0.5957556689907134,50.0,4.01911578,0.0,4.01911578,0.0,0.0,0.0,0.0,3.572547360044657,0.0,0.0,2.00955789,26.1886359884247
1368,10015,37.30082351,AlfalfaandAlfalfaMixtures,41540.0621,189.4881834,2563.227473,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,5.0,alfalfa-pasture,1113.65,8.98036970276353,3.245703301790569,25.0,37.30082351,37.30082351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.30082351,9.3252058775,25.94046715419648
1369,17359,35.50484466,AlfalfaandAlfalfaMixtures,39539.97026,180.36461090000003,4156.268683,100.0,100.0,0.0,0.0,0.0,0.0,0.0,97.77777778,0.0,0.0,5.0,alfalfa-pasture,1113.65,8.547978338880908,5.262901997438853,25.0,35.50484466,35.50484466,0.0,0.0,0.0,0.0,0.0,34.715848112789,0.0,0.0,8.876211165,25.891435239716913
1370,6843,34.19640553,AlfalfaandAlfalfaMixtures,38082.82702,173.7177401,4728.213511,100.0,100.0,0.0,0.0,0.0,0.0,0.0,93.33333333,0.0,0.0,5.0,alfalfa-pasture,1113.65,8.232964726530746,5.987130820762501,25.0,34.19640553,34.19640553,0.0,0.0,0.0,0.0,0.0,31.916645160193454,0.0,0.0,8.5491013825,25.581032990561027
1371,7783,150.2899251,AlfalfaandAlfalfaMixtures,167370.3751,763.4728195,10690.7174,100.0,100.0,0.0,0.0,0.0,0.0,0.0,37.77777778,0.0,0.0,9.0,alfalfa-pasture,1113.65,36.183090966933875,13.537189784829485,45.0,150.2899251,150.2899251,0.0,0.0,0.0,0.0,0.0,56.77619393000644,0.0,0.0,67.630466295,25.576773733212576
1372,8984,77.23895081,AlfalfaandAlfalfaMixtures,86017.15757000001,392.37387010000003,5307.684443,100.0,100.0,0.0,0.0,0.0,0.0,0.0,31.11111111,0.0,0.0,15.0,alfalfa-pasture,1113.65,18.595684184505792,6.720889621764576,75.0,77.23895081,77.23895081,0.0,0.0,0.0,0.0,0.0,24.029895806697347,0.0,0.0,57.929213107500004,25.494437301251576
1373,3903,18.76782311,AlfalfaandAlfalfaMixtures,20900.78621,95.3405414,989.827367,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,5.0,alfalfa-pasture,1113.65,4.518452254229759,1.2533752806240175,25.0,18.76782311,18.76782311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.76782311,4.6919557775,25.4439867334503
1374,15213,11.48544997,AlfalfaandAlfalfaMixtures,12790.771359999999,58.34608585,1137.5656689999998,100.0,0.0,100.0,0.0,0.0,0.0,0.0,75.55555556,0.0,0.0,10.0,alfalfa-pasture,1113.65,2.765182568329904,1.4404498573649993,50.0,11.48544997,0.0,11.48544997,0.0,0.0,0.0,0.0,8.677895533399353,0.0,0.0,5.742724985,25.36624522966885
1375,14277,26.32640499,AlfalfaandAlfalfaMixtures,29318.40092,133.73813729999998,3081.822033,100.0,100.0,0.0,0.0,0.0,0.0,0.0,93.33333333,0.0,0.0,5.0,alfalfa-pasture,1113.65,6.338220646601803,3.902377004539474,25.0,26.32640499,26.32640499,0.0,0.0,0.0,0.0,0.0,24.571311323122455,0.0,0.0,6.5816012475,25.274917767780106
1376,9994,8.05397252,AlfalfaandAlfalfaMixtures,8969.306497,40.9141804,942.8142572999999,100.0,100.0,0.0,0.0,0.0,0.0,0.0,93.33333333,0.0,0.0,5.0,alfalfa-pasture,1113.65,1.9390363002316977,1.1938446275750545,25.0,8.05397252,8.05397252,0.0,0.0,0.0,0.0,0.0,7.517041018398201,0.0,0.0,2.01349313,24.728170327523603
1377,4265,6.4033452,AlfalfaandAlfalfaMixtures,7131.085381999999,32.52899362,749.5884967000001,100.0,100.0,0.0,0.0,0.0,0.0,0.0,91.11111111,0.0,0.0,5.0,alfalfa-pasture,1113.65,1.5416390802047035,0.9491712633197966,25.0,6.4033452,6.4033452,0.0,0.0,0.0,0.0,0.0,5.834158959928852,0.0,0.0,1.6008363,24.507840111809585
1378,16197,36.43331244,AlfalfaandAlfalfaMixtures,40573.9584,185.0812272,4264.956991,100.0,100.0,0.0,0.0,0.0,0.0,0.0,53.33333333,0.0,0.0,10.0,alfalfa-pasture,1113.65,8.77151184561503,5.400529267689958,50.0,36.43331244,36.43331244,0.0,0.0,0.0,0.0,0.0,19.431099966785556,0.0,0.0,18.21665622,24.4234903417927
1379,7319,43.09145163,AlfalfaandAlfalfaMixtures,47988.79511,218.90457430000004,3154.945963,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.222222222,0.0,100.0,20.0,alfalfa-pasture,1113.65,10.374493921292553,3.99497065201748,100.0,43.09145163,0.0,0.0,0.0,0.0,0.0,0.0,0.9575878139042413,0.0,43.09145163,43.09145163,24.35320667656232
1380,523,59.86053837,AlfalfaandAlfalfaMixtures,66663.68856000001,304.0915349,1689.778573,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,20.0,alfalfa-pasture,1113.65,14.411739866217,2.1396930047967917,100.0,59.86053837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.86053837,59.86053837,24.350110220847224
1381,14506,6.64772605,AlfalfaandAlfalfaMixtures,7403.240116,33.77044833,778.1962113,100.0,100.0,0.0,0.0,0.0,0.0,0.0,88.88888889,0.0,0.0,5.0,alfalfa-pasture,1113.65,1.600475056490901,0.9853959662429546,25.0,6.64772605,6.64772605,0.0,0.0,0.0,0.0,0.0,5.909089822296086,0.0,0.0,1.6619315125,24.344212300979535
1382,9155,40.54658266,AlfalfaandAlfalfaMixtures,45154.70178,205.9766399,2247.775316,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,20.0,alfalfa-pasture,1113.65,9.761803312717777,2.8462599756258706,100.0,40.54658266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.54658266,40.54658266,24.046774099103366
1383,1141,76.71628696,AlfalfaandAlfalfaMixtures,85435.09297,389.7187378,5271.768176,100.0,100.0,0.0,0.0,0.0,0.0,0.0,12.22222222,0.0,0.0,15.0,alfalfa-pasture,1113.65,18.46985011276626,6.67541041727811,75.0,76.71628696,76.71628696,0.0,0.0,0.0,0.0,0.0,9.376435071184083,0.0,0.0,57.53721522000001,24.028267903849578
1384,2452,24.24383722,AlfalfaandAlfalfaMixtures,26999.14932,123.1586931,2838.0324530000003,100.0,0.0,38.0,0.0,0.0,14.0,0.0,97.77777778,2.0,0.0,10.0,alfalfa-pasture,1113.65,5.836831491557756,3.593676878201473,50.0,24.24383722,0.0,9.2126581436,0.0,0.0,3.3941372108000003,0.0,23.705085282316528,0.4848767444,0.0,12.12191861,23.939098934596867
1385,9776,22.03736481,AlfalfaandAlfalfaMixtures,24541.91132,111.9498132,725.2462327000001,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,20.0,alfalfa-pasture,1113.65,5.305611635787715,0.918347714699905,100.0,22.03736481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.03736481,22.03736481,23.555689180806745
1386,15933,13.98070574,AlfalfaandAlfalfaMixtures,15569.61295,71.02198516,1911.868662,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,20.0,alfalfa-pasture,1113.65,3.365928536106199,2.4209160108527437,100.0,13.98070574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.98070574,13.98070574,23.522064965150694
1387,8922,17.31505305,AlfalfaandAlfalfaMixtures,19282.90883,87.96046949,1568.7402769999999,100.0,100.0,0.0,0.0,0.0,0.0,0.0,44.44444444,0.0,16.0,6.0,alfalfa-pasture,1113.65,4.168690211048019,1.986427482673424,30.0,17.31505305,17.31505305,0.0,0.0,0.0,0.0,0.0,7.695579132563775,0.0,2.770408488,5.194515914999999,22.81535093336319
1388,4702,18.43570948,AlfalfaandAlfalfaMixtures,20530.92786,93.65340416,1266.859886,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.5,5.0,alfalfa-pasture,1113.65,4.438494148755093,1.6041694926450345,25.0,18.43570948,18.43570948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1536042354,4.60892737,22.42635874164617
1389,10745,37.42507112,AlfalfaandAlfalfaMixtures,41678.43045,190.1193613,4381.054262,100.0,0.0,4.0,0.0,0.0,23.5,0.0,97.77777778,0.0,0.0,10.0,alfalfa-pasture,1113.65,9.010282971171664,5.547538185073536,50.0,37.42507112,0.0,1.4970028448,0.0,0.0,8.794891713199998,0.0,36.59340287372056,0.0,0.0,18.71253556,22.295046072018867
1390,18526,147.80814569999998,"Corn,SorghumandSudan",348728.1924,501.0696138999999,10157.03848,100.0,100.0,0.0,100.0,0.0,100.0,100.0,93.33333333,91.0,100.0,15.0,corn,2359.33,23.747076460932387,12.861415414046581,75.0,147.80814569999998,147.80814569999998,0.0,147.80814569999998,0.0,147.80814569999998,147.80814569999998,137.95426931507305,134.505412587,147.80814569999998,110.856109275,68.91860193884456
1391,8753,138.3393027,"Corn,SorghumandSudan",326388.067,468.9702362,9506.361197,100.0,100.0,0.0,100.0,0.0,100.0,100.0,93.33333333,91.0,100.0,15.0,corn,2359.33,22.225798068779927,12.037491112329636,75.0,138.3393027,138.3393027,0.0,138.3393027,0.0,138.3393027,138.3393027,129.11668251538867,125.88876545699999,138.3393027,103.754477025,68.73820173162383
1392,7573,74.95995134,"Corn,SorghumandSudan",176855.262,254.114235,5151.0768,100.0,100.0,0.0,100.0,0.0,100.0,100.0,91.11111111,91.0,100.0,15.0,corn,2359.33,12.04317723716661,6.522584184839846,75.0,74.95995134,74.95995134,0.0,74.95995134,0.0,74.95995134,74.95995134,68.29684455338933,68.2135557194,74.95995134,56.219963505,67.35975942553898
1393,8075,73.73615615,"Corn,SorghumandSudan",173967.9253,249.9655693,5066.980388,100.0,100.0,0.0,100.0,0.0,100.0,100.0,91.11111111,91.0,100.0,15.0,corn,2359.33,11.846560482017674,6.416096561336936,75.0,73.73615615,73.73615615,0.0,73.73615615,0.0,73.73615615,73.73615615,67.1818311580696,67.0999020965,73.73615615,55.3021171125,67.33644370410423
1394,745,154.0410541,"Corn,SorghumandSudan",363433.6802,522.1991734000001,5517.1070979999995,100.0,100.0,100.0,57.0,0.0,100.0,100.0,78.88888889,0.0,100.0,20.0,corn,2359.33,24.74846479323797,6.9860724079055565,100.0,154.0410541,154.0410541,154.0410541,87.80340083699998,0.0,154.0410541,154.0410541,121.5212760139338,0.0,154.0410541,154.0410541,66.7402635454726
1395,12593,37.78050904,"Corn,SorghumandSudan",89136.68839,128.0759256,2596.190368,100.0,100.0,0.0,100.0,0.0,100.0,100.0,85.55555556,91.0,100.0,15.0,corn,2359.33,6.069872755514717,3.2874427799543464,75.0,37.78050904,37.78050904,0.0,37.78050904,0.0,37.78050904,37.78050904,32.323324402568026,34.3802632264,37.78050904,28.33538178,66.22406700734379
1396,14186,74.12015517,"Corn,SorghumandSudan",174873.9057,251.26732599999997,1800.310318,100.0,100.0,100.0,100.0,0.0,100.0,100.0,42.77777778,0.0,100.0,20.0,corn,2359.33,11.908254336585754,2.2796545390258585,100.0,74.12015517,74.12015517,74.12015517,74.12015517,0.0,74.12015517,74.12015517,31.706955268813786,0.0,74.12015517,74.12015517,65.92043743504706
1397,1593,40.62024748,"Corn,SorghumandSudan",95836.56848999999,137.70263899999998,2791.330713,100.0,100.0,0.0,100.0,0.0,100.0,100.0,80.0,91.0,100.0,15.0,corn,2359.33,6.526109359841925,3.5345404990411966,75.0,40.62024748,40.62024748,0.0,40.62024748,0.0,40.62024748,40.62024748,32.496197984000005,36.9644252068,40.62024748,30.465185610000002,65.8508192199141
1398,13221,93.6107829,"Corn,SorghumandSudan",220858.7284,317.340554,6432.719385,100.0,100.0,100.0,100.0,0.0,100.0,100.0,31.11111111,0.0,100.0,20.0,corn,2359.33,15.039647567806034,8.145472365334118,100.0,93.6107829,93.6107829,93.6107829,93.6107829,0.0,93.6107829,93.6107829,29.12335467895988,0.0,93.6107829,93.6107829,65.71509469562618
1399,11790,45.57529644,"Corn,SorghumandSudan",107527.1641,154.50025490000002,3124.2521899999997,100.0,100.0,0.0,100.0,0.0,100.0,95.0,73.33333333,98.0,100.0,15.0,corn,2359.33,7.322194889822363,3.956104464205475,75.0,45.57529644,45.57529644,0.0,45.57529644,0.0,45.57529644,43.296531618,33.42188405448083,44.6637905112,45.57529644,34.181472330000005,65.5855102064637
1400,13282,67.97246074,"Corn,SorghumandSudan",160369.4658,230.42664190000002,4670.912392,100.0,100.0,0.0,100.0,0.0,100.0,100.0,93.33333333,91.0,100.0,10.0,corn,2359.33,10.920556609380116,5.914572909654861,50.0,67.97246074,67.97246074,0.0,67.97246074,0.0,67.97246074,67.97246074,63.44096335506759,61.85493927340001,67.97246074,33.98623037,65.47449714223347
1401,15754,35.5442818,"Corn,SorghumandSudan",83860.69038,120.4951153,2442.5222280000003,100.0,100.0,100.0,0.0,0.0,100.0,100.0,64.44444444,97.0,100.0,15.0,corn,2359.33,5.710597164187696,3.0928595076417,75.0,35.5442818,35.5442818,35.5442818,0.0,0.0,35.5442818,35.5442818,22.90631493619803,34.477953346,35.5442818,26.658211350000002,65.01906931629459
1402,18150,91.01295058,"Corn,SorghumandSudan",214729.5847,308.5339025,2416.319797,100.0,100.0,0.0,100.0,0.0,100.0,100.0,83.33333333,88.66666667,100.0,11.0,corn,2359.33,14.622275967665416,3.0596805105735614,55.00000000000001,91.01295058,91.01295058,0.0,91.01295058,0.0,91.01295058,91.01295058,75.84412548029957,80.69814951730042,91.01295058,50.057122819,64.9755351137107
1403,5165,38.53200191,"Corn,SorghumandSudan",90909.70807000001,130.6234865,0.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,51.0,100.0,17.33333333,corn,2359.33,6.1906087207438025,0.0,86.66666665,38.53200191,38.53200191,0.0,38.53200191,0.0,38.53200191,38.53200191,38.53200191,19.6513209741,38.53200191,33.394401648911334,64.91209810544184
1404,12503,60.10285011,"Corn,SorghumandSudan",141802.4574,203.7486619,1508.445023,100.0,100.0,0.0,100.0,0.0,100.0,100.0,63.33333333,92.5,100.0,15.0,corn,2359.33,9.656213266042476,1.9100782288317224,75.0,60.10285011,60.10285011,0.0,60.10285011,0.0,60.10285011,60.10285011,38.06513840099657,55.59513635175,60.10285011,45.0771375825,64.79997114037495
1405,16523,52.56226458,"Corn,SorghumandSudan",124011.7277,178.18607690000002,1542.720869,100.0,100.0,100.0,100.0,0.0,100.0,100.0,31.11111111,0.0,100.0,20.0,corn,2359.33,8.444731580275693,1.953480239658198,100.0,52.56226458,52.56226458,52.56226458,52.56226458,0.0,52.56226458,52.56226458,16.352704535415974,0.0,52.56226458,52.56226458,64.7314863792257
1406,15936,78.44246562,"Corn,SorghumandSudan",185071.6624,265.9199585,1943.642953,100.0,100.0,0.0,100.0,0.0,100.0,100.0,66.66666667,84.5,100.0,15.0,corn,2359.33,12.602683163796351,2.461150411543702,75.0,78.44246562,78.44246562,0.0,78.44246562,0.0,78.44246562,78.44246562,52.29497708261474,66.28388344889999,78.44246562,58.83184921499999,64.71003848041079
1407,12282,37.42978124,"Corn,SorghumandSudan",88309.20577,126.8869584,0.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,51.0,100.0,16.0,corn,2359.33,6.013524307664962,0.0,80.0,37.42978124,37.42978124,0.0,37.42978124,0.0,37.42978124,37.42978124,37.42978124,19.0891884324,37.42978124,29.943824992,64.38565571597425
1408,11141,76.93155357,"Corn,SorghumandSudan",181506.9223,260.7979666,99.11921432,100.0,100.0,0.0,100.0,0.0,100.0,100.0,95.55555556,51.0,100.0,15.0,corn,2359.33,12.359937784896063,0.125510343728011,75.0,76.93155357,76.93155357,0.0,76.93155357,0.0,76.93155357,76.93155357,73.51237341475252,39.235092320700005,76.93155357,57.698665177500004,64.15700028374033
1409,14525,77.00544969,"Corn,SorghumandSudan",181681.2676,261.0484744,75.03074354,100.0,100.0,0.0,100.0,0.0,100.0,100.0,95.55555556,51.0,100.0,15.0,corn,2359.33,12.371810043192385,0.09500816240805775,75.0,77.00544969,77.00544969,0.0,77.00544969,0.0,77.00544969,77.00544969,73.58298526275581,39.272779341900005,77.00544969,57.754087267500005,64.15556721273852
1410,14036,76.98769163,"Corn,SorghumandSudan",181639.3705,260.98827459999995,0.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0,94.44444444,52.0,100.0,15.0,corn,2359.33,12.368957007977563,0.0,75.0,76.98769163,76.98769163,0.0,76.98769163,0.0,76.98769163,76.98769163,72.71059764713388,40.0335996476,76.98769163,57.7407687225,64.13949241907521
1411,7416,38.10563027,"Corn,SorghumandSudan",89903.75666,129.1780866,0.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0,97.77777778,52.0,100.0,15.0,corn,2359.33,6.1221072171807185,0.0,75.0,38.10563027,38.10563027,0.0,38.10563027,0.0,38.10563027,38.10563027,37.25883848706901,19.8149277404,38.10563027,28.579222702499997,63.91537576901391
1412,4818,78.41456241,"Corn,SorghumandSudan",185005.8295,265.8253666,3083.96678,100.0,100.0,0.0,100.0,0.0,100.0,100.0,95.55555556,37.0,100.0,15.0,corn,2359.33,12.598200191731049,3.9050928042461845,75.0,78.41456241,78.41456241,0.0,78.41456241,0.0,78.41456241,78.41456241,74.92947075081842,29.0133880917,78.41456241,58.8109218075,63.38914219661365
1413,9481,76.76088962,"Corn,SorghumandSudan",181104.2697,260.21941580000004,2594.586412,100.0,100.0,0.0,100.0,0.0,100.0,100.0,58.88888889,70.5,100.0,15.0,corn,2359.33,12.332518660480998,3.2854117603355397,75.0,76.76088962,76.76088962,0.0,76.76088962,0.0,76.76088962,76.76088962,45.20363499929734,54.1164271821,76.76088962,57.570667215,63.07744763929359
1414,12781,79.44885348,"Corn,SorghumandSudan",187446.0635,269.3316133,0.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0,94.44444444,37.0,100.0,15.0,corn,2359.33,12.764370931616325,0.0,75.0,79.44885348,79.44885348,0.0,79.44885348,0.0,79.44885348,79.44885348,75.0350282831356,29.396075787599997,79.44885348,59.58664011,63.01606272089358
1415,4932,76.55674301,"Corn,SorghumandSudan",180622.6205,259.5273588,4175.300969,100.0,100.0,0.0,100.0,0.0,100.0,100.0,94.07407407,70.5,100.0,7.333333333,corn,2359.33,12.299720162950067,5.287001752205652,36.666666664999994,76.55674301,76.55674301,0.0,76.55674301,0.0,76.55674301,76.55674301,72.02004712480695,53.97250382205,76.55674301,28.070805769057383,62.98672789616584
1416,14704,75.88934838,"Corn,SorghumandSudan",179048.0163,257.26489100000003,3486.885611,100.0,100.0,0.0,100.0,0.0,100.0,100.0,93.33333333,78.0,100.0,6.0,corn,2359.33,12.192495549150756,4.415291369884879,30.0,75.88934838,75.88934838,0.0,75.88934838,0.0,75.88934838,75.88934838,70.83005848547036,59.193691736400005,75.88934838,22.766804514,62.91854771146429
1417,4571,76.03499737,"Corn,SorghumandSudan",179391.6503,257.7586411,1907.01195,100.0,100.0,0.0,100.0,0.0,100.0,100.0,62.22222222,65.0,100.0,15.0,corn,2359.33,12.215895733580282,2.4147661679924077,75.0,76.03499737,76.03499737,0.0,76.03499737,0.0,76.03499737,76.03499737,47.310665028532554,49.4227482905,76.03499737,57.0262480275,62.83483724012099
1418,6463,36.70543819,"Corn,SorghumandSudan",86600.24148,124.43143549999999,0.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0,97.77777778,52.0,100.0,12.0,corn,2359.33,5.897150278108446,0.0,60.0,36.70543819,36.70543819,0.0,36.70543819,0.0,36.70543819,36.70543819,35.88976178659345,19.086827858800003,36.70543819,22.023262914,62.74422523523913
1419,7373,76.73017568,"Corn,SorghumandSudan",181031.8054,260.11529559999997,2528.024304,100.0,100.0,0.0,100.0,0.0,100.0,100.0,93.33333333,64.0,100.0,8.0,corn,2359.33,12.327584115894899,3.2011270622408805,40.0,76.73017568,76.73017568,0.0,76.73017568,0.0,76.73017568,76.73017568,71.61483063210899,49.1073124352,76.73017568,30.692070272000002,62.52784957754892
1420,14932,36.38132867,"Corn,SorghumandSudan",85835.56017000001,123.33270420000001,1079.4434119999999,100.0,100.0,0.0,100.0,0.0,100.0,100.0,61.11111111,67.5,100.0,15.0,corn,2359.33,5.845078359422261,1.366852174974514,75.0,36.38132867,36.38132867,0.0,36.38132867,0.0,36.38132867,36.38132867,22.23303418681799,24.557396852250005,36.38132867,27.2859965025,62.37100320341516
