FID_Fresno_fields,TNC,Krat,Kitfox,Corridors,CPAD
15779,0,0,0,0,0
15780,0,0,0,0,0
15781,0,0,0,0,21.97038883
15782,0,0,0,0,0
15783,0,0,0,0,0
15784,0,0,0,0,0
15785,0,0,0,0,0
15786,0,0,0,0,0
15787,36.33950864,0.605658477,3.028292387,0,36.33950864
15788,0,0,0,0,0
15789,0.448824358,0,7.131320356,0,0
15790,0,0,0,0,0
15791,0,0,0,0,0
15792,0,0,0,0,0
15793,0,0,0,0,0
15794,0,0,0,0,0
15795,0,0,0,0,0
15796,0,0,0,0,0
15797,0,3.256451031,4.884676547,0,65.12902062
15798,0,0,0,0,0
15799,0,0,0,0,160.1342722
15800,0,0,0.565806364,0,0
15801,0,0,0,0,0
15802,0,0,0,0,0
15803,0,0,0,0,0
15804,0,0,0,0,0
15805,0,0,0,0,0
15806,0,0,0,0,0
15807,0,0,0,0,0
15808,0,0,0,0,0
15809,0,0,0,0,156.863399
15810,0,0.289940317,0,0,7.248507924
15811,0,0,0,0,0
15812,0,0,0,0,0
15813,0,0,0,0,4.53434558
15814,0,0,0,0,0
15815,0,0,0,0,0
15816,0,0,0,0,60.65861609
15817,0,0,0,0,0
15818,0,0.360313872,1.44125549,31.3473069,23.78071558
15819,0,0,0,0,0
15820,0,0,0,0,0
15821,0,0,0,0,0
15822,0,0,0,0,0
15823,0,0,0,0,0
15824,1.351514501,0.180201933,0.480538489,0,18.02019335
15825,0,0,0,0,0
15826,0,0,0,0,0
15827,0,0,0,0,0
15828,0,0,14.08616209,0,32.01400475
15829,0,0,0,0,0
15830,0,0,0,117.5693169,0
15831,0,0,0,0,1.53213671
15832,0,0,0,0,2.361280146
15833,0,0,0,0,0
15834,0,0,0,0,0
15835,0,0,0,0,0
15836,0,0,0,0,0
15837,0,0,0,0,0
15838,0,0,0,0,0
15839,0,0,0,0,0
15840,0,0,0,0,38.98681206
15841,0,0.113417358,0,0,0
15842,0,0,0,0,0
15843,0,0,0,0,0
15844,0,0,0,0,0
15845,0,0,0,127.7439136,0
15846,0,0,0,0,0
15847,0,0.69424009,3.471200449,0,138.848018
15848,0,0,3.302870135,0,0
15849,0,0,0,0,66.17866033
15850,0,0,0,0,0
15851,0,0,0,0,0
15852,0,0,0.095193263,0,0
15853,0,0,0,0,37.90542896
15854,0,0,0,0,0
15855,0,0,0,0,0
15856,0,0.084219188,0,0,0
15857,0,0,0,0,0
15858,0,0,0,0,0
15859,0,0,0,0,36.19204997
15860,0,0,40.39136687,0,0
15861,0,0.703584103,1.055376155,0,0
15862,0,0,0,0,0
15863,0,0,0,0,0
15864,0,0,0,0,0
15865,0,0,0,0,9.585279282
15866,0,0,0,0,0
15867,0,0,0,0,0
15868,0,0,8.751596273,0,0
15869,0,0,11.1483387,66.89003222,66.89003222
15870,0,0,2.48655395,0,0
15871,0,0,0.130586224,0,26.1172449
15872,0,0,0,0,0
15873,0,0,0,0,0
15874,0,0,0,0,0
15875,0,0,0,0,8.170279016
15876,0,0,0,0,0
15877,0,0,0,6.082858207,6.502365669
15878,0,0,0,0,0
15879,0,0,0,0,37.07619495
15880,0,0,0.410750747,53.39759706,0
15881,0,0,0,0,0
15882,0,0,0,0,0
15883,0,0,0,0,17.53541151
15884,0,0,0,26.95047748,306.4956263
15885,0,0,0,0,0
15886,0,0,0,0,0
15887,0,0,0.801959024,0,0
15888,0,0,0,0,15.17780991
15889,0,0,0,0,0
15890,0,0,0,0,0
15891,0,0,0,0,0
15892,0,0,0,0,0
15893,0,0,0,0,0
15894,0,0,0,0,0
15895,0,47.01128899,68.47296439,0,0
15896,5.794388752,0,0,4.849651456,6.298248644
15897,0,0,0,0,22.68161887
15898,0,0,9.632209911,0,0
15899,0,0,0,0,0
15900,0,0,0,0,2.164368306
15901,0,0,0.40289874,0,0
15902,0,0,0,0,0
15903,0,0,0,0,0
15904,0,0,0,0,58.98444625
15905,0,0,0,0,6.29475421
15906,0,0,0,0,15.55155766
15907,0,0,0.68767023,0,0
15908,0,0,0,0,28.92941137
15909,0,0,0,14.48042213,0
15910,0,0,0,0,0
15911,0,0,0,0,0
15912,0,0,0,0,0
15913,0,0,0,0,3.522435143
15914,0,0,0,0,0
15915,0,0,0.393206917,0,39.32069171
15916,0,0,0,0,0
15917,0,0,0,0,0
15918,0,0,0,0,0
15919,0,0,0,0,0
15920,0,0,0,1.994456881,56.98448231
15921,0,0,0,0,0
15922,0,0,0,0,0
15923,0,0,0,0,1.264868955
15924,0,0,0,0,7.651206871
15925,0,0,0,0,0
15926,0,0,2.024949596,0,0
15927,0,0,0,0,0
15928,0,0,0,0,0
15929,0,0,0,0,0
15930,0,0,0,0,38.38742274
15931,0,0,0,0,0
15932,0,0,0,0,0
15933,0,0,11.19860792,0,0
15934,0,0,0,0,4.133454353
15935,0,0,0,0,0
15936,0,0,0,0,0
15937,0,0,10.53933007,0,0
15938,0,0.469529329,0,87.80198445,93.90586572
15939,0,0,0,0,0
15940,0,0,9.120642468,0,0
15941,0,0,0,74.02908979,0
15942,0,0,0,0,18.16315463
15943,0,0,0,0,0
15944,0,0,0,0,77.04549256
15945,0,0,0,0,0
15946,0,0,0,0,0.907444973
15947,0,0,0,0,38.50988793
15948,0,0,0,0,0
15949,0,0,0,0,0
15950,0,0,0,0,0
15951,9.740790427,0.374645786,0,0,74.92915713
15952,0,0,0,0,0
15953,0,0,0,0,0
15954,0,0,1.365991158,0,0
15955,0,0,0,0,0
15956,0,0,0,0,0
15957,0,0,0,0,0
15958,0,0,0.277528516,0,11.10114062
15959,0,0.985911059,2.091326489,0,5.975218541
15960,0,0.525560166,2.627800832,57.28605813,0
15961,0,0,0,0,54.30283559
15962,0,0,0,0,0
15963,0,0,0,0,0
15964,0,0,0,0,0
15965,0,0,0,0,0
15966,0,0,0,0,0
15967,0,0,0,0,0.768166645
15968,0,0,0,0,0
15969,0,0,0,0,73.27821969
15970,0,0,0,7.72443176,0
15971,0,0.168845578,0,0,16.88455778
15972,0,0,0,0,0
15973,0,0,0.567597917,0,0
15974,0,0,0,0,0
15975,22.02964254,0,5.77938153,27.19708955,0
15976,0,0,0,7.640531471,0
15977,0,0,0,60.00907541,68.97594875
15978,0,0,0,0,0
15979,0,0,0,0,6.210699189
15980,0,0,0,0,0
15981,0,0,53.13879524,0,0
15982,0,0,3.834129346,0,0
15983,0,0,0,0,5.161308975
15984,0,0,0,0,2.194315422
15985,0,0,0,0,0
15986,0,0,0,0,0
15987,0,0,0.028781187,0,0
15988,0,0,0,0,25.81809438
15989,0,0.754371103,0,0,0
15990,0,0,0,0,0
15991,0,0,0,9.476737081,9.476737081
15992,0,0,0,0,0
15993,0,0,0,0,0
15994,0,0,0,0,0
15995,0,0,0,0,0
15996,0,0,0,0,0
15997,0,0,0,0,0
15998,0,0,0,0,0
15999,0,0,0,0,8.738955756
16000,0,0,0,0,33.182607
16001,0,0,5.010605447,0,0
16002,0,0,0,0,0
16003,0,0,0,0,0
16004,0,0,0.20407326,0,0
16005,0,0,0.379367592,0,0
16006,0,0,0,0,0
16007,0,0,0,0,4.077670755
16008,0,0,0,0,0
16009,0,0,18.52552079,0,0
16010,0,8.383879175,15.83621622,0,28.50518919
16011,0,0,0.174345321,5.230359621,0
16012,0,0,0,0,0
16013,0,0,0,0,0
16014,0,0,0,0,0
16015,0,0,0.245295794,0,0
16016,0,0,2.017371145,0,37.82570897
16017,0,0,0,0,53.65895605
16018,0,0,0,0,0
16019,0,0,0,0,18.42198266
16020,0,0,0,0,36.54128888
16021,0,0.439064937,1.317194812,0,0
16022,0,0,0,0,1.745097734
16023,0,0,0.182205426,0,0
16024,0,0,0,0,0
16025,0,0,0,0,0
16026,0,0,0,0,0
16027,0,0,0,0,0
16028,0,0,0,0,0
16029,0,0,0,0,0
16030,6.325890836,0,0,8.698099899,0
16031,3.243165648,0,0,0,0
16032,0,0,0,0,0
16033,0,0,0,0,0
16034,0,0,0,0,0
16035,0,0,0,0,0
16036,0,0,0,0,0
16037,0,0,0,0,0
16038,0,0,0,0,0
16039,0,0,0,0,0
16040,0,0,0,0,0
16041,0,0,0,0,0
16042,0,0,0.83718742,0,0
16043,0,0,0,0,41.39788605
16044,0,0,0.172340593,0,0
16045,0,0,0,31.10235311,0
16046,0,0,0,0,8.215742404
16047,0,0,0,0,0
16048,0,0,0,0,0
16049,0,0,0,0,0
16050,0.377576461,0,0.188788231,20.26327008,0
16051,0,0,0,0,22.35910716
16052,0,0,0,0,0
16053,0,0,0.258509403,0,22.68420008
16054,0,0,0,0,36.64362476
16055,0,0,0,0,0
16056,0,0,0,0,0
16057,0,1.371928043,2.972510759,0,0
16058,0,0,0,0,16.0942532
16059,0,0,0,0,0
16060,0,0,0,0,0
16061,26.9190582,0,0.668796477,7.691159486,0
16062,0,0,0,0,0
16063,6.098060406,0,0,0,6.098060406
16064,0,0,0,0,0
16065,0,0,0,0,0
16066,0,0,0,0,0
16067,0,0,0,0,0
16068,0,0,0,0,0
16069,0,0,0,0,0
16070,0,0.085045934,0,0,0
16071,0,0,0,0,0
16072,0,0,0,0,0
16073,0,0,0,0,0
16074,0,0,0,0,0
16075,0,0,0,0,0
16076,0,0,0.978928908,0,0
16077,0,0,0,0,0
16078,0,0,0,0,0
16079,0,0,0,0,11.84768777
16080,0,0,0,0,0
16081,0,0,0,0,0
16082,0,0,0,0,0
16083,0,0,0,0,0
16084,6.61659304,0,0,0,0
16085,0,0,0,0,0
16086,0,0,0,0,0
16087,0,0,1.451314373,0,0
16088,0,0,0,0,15.64174413
16089,0,0,0,0,38.04376369
16090,0,0,0,0,0
16091,0,0,4.588945886,0,0
16092,0,0,0,0,5.560915481
16093,0,0,0,0,0
16094,0,0,0,0,0
16095,0,0,0,0,0
16096,0,0,0,8.40853139,0
16097,20.44356075,0.09177805,0,20.51239429,0
16098,0,0,0,0,0
16099,0,0,0,0,0
16100,0,0,0,0,0
16101,0,0,0,0,0
16102,0,0,2.50887205,0,36.37864473
16103,0,0,0,0,2.217772566
16104,0,0,0,0,0
16105,0,0,0,0,0
16106,0,0,0,0,0
16107,3.989340399,0.613744677,0.920617015,30.68723384,30.68723384
16108,0,0,0.864053288,0,0
16109,0,0,0,0,0
16110,0,0,0,0,0
16111,0,0,0,0,0
16112,0,0,0,0,4.925170929
16113,4.476954925,0,0,0,4.476954925
16114,0,0,0,0,0
16115,0,0.050889427,0,0,0
16116,0,0,0,0,0
16117,0,0,0,0,0
16118,0,0,0.55981,0,111.962
16119,0,0,0,0,0
16120,0.257614789,0,0,0,0
16121,0,0,0,18.30800393,0
16122,0,0,0,0,0
16123,0,0,0,0,3.136686185
16124,0,0,0.72473671,0,0
16125,0,0,0,0,0
16126,3.242494486,0.432332598,0,39.77459903,11.24064755
16127,0,0,0,0,0
16128,0,0,0,0,0
16129,0,0,0,0,0
16130,0,0,0,0,39.83080612
16131,0,0,0,0,0
16132,0,9.011623857,0,0,150.1937309
16133,0,0,0,0,0
16134,0,0,16.01750197,0,0
16135,0,0,0,0,0
16136,0,0,0,0,0
16137,0,0,0,0,0
16138,0,0,0,0,26.01885584
16139,0,0,0,0,21.78664779
16140,0,0,0,0,0
16141,3.380231418,0,0,0,8.837206321
16142,0,0,0,0,0
16143,0,0,0,0,17.26707596
16144,0,0,0,0,0
16145,0,0,3.013815547,0,0
16146,0,0,0,0,0
16147,0,0,0,0,0
16148,0,0,0,0,0
16149,0,0,0,0,0
16150,0,0,0,0,0
16151,50.2070918,0,43.93120533,156.8971619,1.568971619
16152,0,0.553467733,0,36.89784885,36.89784885
16153,0,0.797003665,1.859675218,13.94756414,0
16154,0,0,0,0,0
16155,0,0,0,96.41657835,0
16156,0,0,0,0,0
16157,0,0,0,0,5.151264782
16158,0,0,0.400288321,0,0
16159,0,0,0,0,0
16160,0,0,0,0,4.956464
16161,0,0,0.523242405,0,0
16162,0,0,12.10023571,0,0
16163,0,0,0,0,0
16164,0,0,0,0,0
16165,0,0,0,0,18.83968177
16166,0,0,0,0,0
16167,0,0,0,0,0
16168,0,0,0,0,0
16169,10.26594051,1.575048406,1.968810508,0,11.25034576
16170,0,0,0,0,0
16171,0,0,0,0,0
16172,0,0,0,0,0
16173,0,0,0,0,7.206167598
16174,0,0,0,13.94462205,60.75871036
16175,0,0,0,0,0
16176,0,0,0,0,0
16177,0,0,0,0,0
16178,0,0,0,0,0
16179,0,1.849878868,5.040919916,0,11.56174293
16180,0,0,0,0,0
16181,0,0,0.151362932,0,0
16182,0,0,0,0,18.12869929
16183,0,0,0,0,31.256069
16184,0,0,0,0,0
16185,0,0,0,0,0
16186,0,0,0,0,0
16187,0,0,0,0,0
16188,0,0,0,0,0
16189,0,0,0,0,0
16190,0,0,0,0,0
16191,0,0,0,0,0
16192,0,0,0,0,0
16193,0,0,7.53649656,31.402069,11.77577587
16194,0,0,0,0,0
16195,0,0,0,0,0
16196,1.503514641,0,0,1.29933364,0
16197,0,0,0,0,4.028767481
16198,0,0.159869045,0.284211636,0,3.552645449
16199,0,0,0,0,0
16200,0,0,0,0,0
16201,0,0,0.484781816,0,0
16202,0,0,0,0,0
16203,0,0,0,0,7.008895857
16204,0,0,0,0,0
16205,0,0,0,46.53931137,54.16870668
16206,0,0,0,0,0
16207,0,0,0,0,0
16208,0,0,2.134383114,0,0
16209,0,0,0,0,0
16210,0,0,0,0,7.899853434
16211,0,0,0,0,10.46148548
16212,0,0,0,0,0
16213,0,0,0,0,0
16214,0,0,0,0,0
16215,0,0,0,0,0
16216,4.98605986,0.249302993,0.216062594,0,2.069214842
16217,0,0,2.393116607,0,0
16218,0,0,0,0,0
16219,0,0,0,0,0
16220,0,0,0,0,13.42881994
16221,0,0,1.614042024,0,0
16222,0,0,0,0,0
16223,0,0,0,0,32.17966297
16224,0,0,0,0,0
16225,0,0,2.421746892,0,0
16226,0,0,0,53.73323862,0
16227,0,0,0,0,0
16228,0,0,0,0,0
16229,0,0,0,0,0
16230,0,0,0,0,0
16231,0,0,0,0.340969631,3.158983347
16232,0,0,0,0,0
16233,0,0,0,0,104.0058897
16234,0,0,0,0,0
16235,0,0,0,0,0
16236,0,0,0.184822191,0,0
16237,0,2.562184023,3.959738945,0,69.87774609
16238,0,0,32.2913572,0,0
16239,0,0,0,0,0
16240,0,0,0,0,0
16241,0,0,0,22.83445797,22.83445797
16242,0,0,0,0,10.45727887
16243,1.236812376,0.659909959,0,2.490226261,0
16244,0,0,0,0,0
16245,0,0,0,0,0
16246,0,0.683847646,1.367695292,0,9.769252085
16247,0,0,0,0,0
16248,0,0,0,0,0
16249,0,0,0,0,0
16250,0,0,0,0,34.14000243
16251,0,0,0,0,0
16252,0,0,0,0,75.98351595
16253,0,0,0,0,0
16254,0,0,0,0,7.331253683
16255,0,0,0,0,0
16256,0,0,8.274344293,0,32.44840899
16257,0,0,0,0,0
16258,0,0,0,0,14.20803873
16259,0,0,0,0,0
16260,0,0,0,0,0
16261,0,0,0,0,0
16262,0,0.731123385,0,0,0
16263,0,0,0,0,0
16264,0,0.302391764,0.453587646,11.89407606,6.551821558
16265,0,0,0,0,0
16266,0,0,0,0,3.763944837
16267,0,0,0,0,0
16268,0,0,0,0,0
16269,0,0,0,0,0
16270,0,0,0,0,0
16271,0,0,0,0,0
16272,0,0,0,0,11.04834332
16273,0,0,0,0,0
16274,0,0,0,0,0
16275,0,0,0,0,68.21181894
16276,0,0,0,0,10.63777679
16277,0,0,0,0,0
16278,0,0,0,0,0
16279,0,0,0,0,44.03053459
16280,0,0,0,0,13.03391354
16281,0,0,0,0,84.99125767
16282,0,0,0,0,0
16283,0,0,0,0,0
16284,0,0,0,0,0
16285,0,0,0,0,5.688162774
16286,0,0,0,0,0
16287,0,0,0,0,0
16288,0,0,0,0,0
16289,0,0,0,0,0
16290,0,0,0,0,0
16291,0,0,0,0,0
16292,0,0,0,0,76.62392392
16293,0,0.383929807,26.87508652,76.7859615,76.7859615
16294,0,0,0,0,0
16295,0,0,0,0,0
16296,0,0,0.709498709,0,4.434366933
16297,0,0,0,0,0
16298,0,0,0,0,0
16299,0,0,7.088463237,9.579004375,16.09272735
16300,0,0,0,0,9.226679673
16301,0,0,0,23.22171855,0
16302,0,0,11.89785355,0,0
16303,0,0,6.052202824,0,0
16304,0,0,0,0,0
16305,0,0,0,0,0
16306,0,0,0,0,0
16307,0,0,0,0,0
16308,0,0,0,0,0
16309,0,0,6.842837894,0,0
16310,0,0,0,5.497452311,0
16311,0,0,0.184963206,0,3.082720105
16312,0,0,27.64664428,0,0
16313,0,0,0,0,0
16314,0,0,0,0,0
16315,0,0,0,0,0
16316,0,0,0.137594293,0,27.51885859
16317,0,0,0,0,0
16318,0,0,0,0,0
16319,0,0,0.26209021,0,0
16320,0,0,1.218693981,0,0
16321,0,0,0,0,0
16322,0,0,0,0,0
16323,0,0,0,0,0
16324,0,0,0,0,0
16325,0,0.189676928,0,37.93538564,23.26703653
16326,0,0,0,0,0
16327,0,0,0,0,18.49060124
16328,0,0,0,0,0
16329,0,0,0.446349875,0,0
16330,0,0,25.57673417,0,0
16331,0,0,0,51.59530739,0
16332,0,0,0,0,0
16333,0,0,0,0,95.48433014
16334,0,0,0,0,0
16335,0,0,0,0,0
16336,0,0,0,0,133.234664
16337,0,0,0,0,63.86595325
16338,0,0,0,0,0
16339,0,0,0,0,0
16340,0,0,0,0,156.2374428
16341,0,3.108039255,0,0,34.5337695
16342,0,0,0,0,0
16343,0,0,0,0,111.6974581
16344,0,0,0,0,52.60149332
16345,0,0,0,0,0
16346,0,0,0.249443691,0,0
16347,0,0,0,0,0
16348,0,0,0,0,7.103497851
16349,0,0,0,0,0
16350,0,5.287496102,7.637494369,0,0
16351,0,0,0,0,1.655542216
16352,0,0,0,0,0
16353,0,0,0,0,0
16354,0,0,0,0,3.856778964
16355,0,1.493646039,0,0,149.3646039
16356,0,0,0,0,0
16357,0,0,0,0,0
16358,0,0,0,0,0
16359,0,0,0,0,20.76329357
16360,0,0,0.45346794,0,10.07706534
16361,0,0,0,0,0
16362,0,0,0,0,38.33967936
16363,0,0,0,0,6.452208995
16364,0,0,0,0,0
16365,0,0,0,0,0
16366,0,0,0,0,0
16367,0,0,0,0,54.58782713
16368,0,0,0,0,9.440670662
16369,0,0,0,0,0
16370,0,0,0,0,0
16371,0,0,0,0,0
16372,0,0.370950985,0.927377463,0,0
16373,0,0,0,0,0
16374,0,0,0,0,0
16375,0,0,0,0,0
16376,0,0,0,0,0
16377,0,0,0,0,0
16378,0,0.363938199,0,0,0
16379,0,0,0,0,0
16380,0,0,0,0,0
16381,0,0,0,0,27.0346258
16382,0,0,0.509149319,0,0
16383,0,0,0,0,0
16384,0,0,0,0,0
16385,0,0,0,0,10.80035242
16386,0,0,0,0,0
16387,0,0,0,0,0
16388,0,0,0,0,0
16389,0,0,0,0,7.246327155
16390,0,0,0,0,0
16391,0,0,0,0,0
16392,0,0,0,0,0
16393,0,0,0,0,0
16394,0,0,0.782962386,0,0
16395,0,0,0,0,118.7708825
16396,0,0,0,0,0
16397,0,0,0,0,0
16398,0,1.113907081,2.042162981,0,0
16399,0,0,0,0,0
16400,0,0,0,0,0
16401,0,0,3.8277569,0,0
16402,0,0,0,0,0
16403,0,0,0,0,0
16404,0,0,0,0,0
16405,0,0,0,0,0
16406,0,0,6.632435268,0,0
16407,0,0,0,0,0
16408,0,0,0,0,0
16409,0,0,0,0,0
16410,0,0,0,0,0
16411,0,0,0,0,15.64067668
16412,0,0,0,0,0
16413,0,0,0.46884566,0,0
16414,0,0,0,0,0
16415,0,0,0,0,0
16416,0,0,0,0,0
16417,0,0,0,0,161.4868213
16418,0,0,0,0,0
16419,0,0,0,2.128043061,70.93476871
16420,0,0,0,0,0
16421,0,0,0,0,0
16422,0,0,0,0,0
16423,0,0,0,42.56238747,0
16424,0,0,52.87378785,0,0
16425,0,0,0,0,60.2120104
16426,0,0,0,0,0
16427,0,0,0,0,0
16428,0,0,0,0,0
16429,0,0,0,0,0
16430,1.192807552,0,0,0,0
16431,0,0,0,0,0
16432,0,0,0,0,0
16433,0,0,0,0,0
16434,0,0,0.154577991,0,0
16435,0,16.1258731,24.3354085,0,9.089128476
16436,0,0,0,0,0
16437,0,0,0,0,0
16438,0,0,0,0,0
16439,0,0,0,0,0
16440,0,4.442851734,0,0,47.60198287
16441,0,0,0,0,0
16442,2.643800857,0,0,0,0
16443,0,0,0.272172283,0,0
16444,0,0,0,0,0
16445,0,0,0,0,0
16446,0,0,0,51.72442817,0
16447,0,0,0,0,0
16448,0,0,0,0,0
16449,0,0,0,0,0
16450,0,0.234773185,0,13.38207152,0
16451,0,0,0,0,51.54692946
16452,0,0,0,0,0
16453,0,0,0,0,0
16454,0,0.373991266,0.747982532,0,63.95250646
16455,0,0,0,0,0
16456,0,0,0,0,0
16457,0,0.062362961,0,0,0
16458,0,0,0,0,6.833779254
16459,0,0,0,0,4.201627105
16460,0,0,0,0,0
16461,0,0,0,0,0
16462,0,0,0,0,0
16463,0,0,0,0,0
16464,0,0,0,0,0
16465,0,0,0,2.826962911,0
16466,0,0,0,0,2.881484841
16467,0,0,0,0,0
16468,0,0,0,0,0
16469,0,0,0,0,0
16470,0,0,0,0,0
16471,0,0,0,0,0
16472,0,0,0,0,0
16473,0,1.864884213,3.729768426,10.44335159,74.59536852
16474,0,0,0,0,0
16475,0,0,0,0,0
16476,0,0,0,27.48022317,38.70453967
16477,0,0,0,0,0
16478,0,0,0,0,0
16479,0,0,0,0,0
16480,0,0,0,0,0
16481,0,0,0,0,0
16482,0,0.146936462,0.440809387,0,0
16483,0,0,0,0,0
16484,0,0,0,0,0
16485,0,0,0,0,33.85671702
16486,0,0,0.127186929,0,0
16487,0,0,0,144.9450329,199.5347206
16488,0,0,0,0,0
16489,0,0,0,0,0
16490,0,0,0,0,0
16491,0,0,0,0,17.62460854
16492,0,0,0,0,0
16493,0,0,0.268158483,0,0
16494,0,0,11.07770753,0,0
16495,0,0,0,0,0
16496,0,0,0,0,0
16497,0,0,0,0,0
16498,0,0,0,0,3.343518895
16499,0,0,0,0,0
16500,0,0,0,0,0
16501,0,0,0,0,0
16502,0,0,0.476255666,0,0
16503,0,0,0,0,0
16504,0,0,0,0,0
16505,0,1.083337442,3.370383153,0,0
16506,0,0,0,0,0
16507,0,0,0,0,0
16508,2.349608977,0.64267204,0.169665418,0,5.141376317
16509,0,0,0,0,0
16510,0,0,0,0,0
16511,0,0,13.48927036,16.79795931,0
16512,0,0,0,0,0
16513,0,0,0,0,0
16514,0,0,0,0,25.33190119
16515,0,0,0,0,0
16516,0,0,0.375985464,0,0
16517,0,0,0,0,0
16518,0,0,0,0,3.646439695
16519,0,0,0,0,0
16520,0,0,0,0,0
16521,0,0,0,0,60.91332334
16522,0,0,0,0,0
16523,0,0,0,0,5.746155892
16524,0,0,0,0,0
16525,0,0,0,0,5.906030728
16526,0,0,0,0,0
16527,0,0,0,0,0
16528,0,0,0,0,0
16529,0,0.248764523,0.384454263,0,0
16530,0,0,0,0,0
16531,0,0,0,0,0
16532,0,0,0,0,0
16533,0,0,0,0,0
16534,0,0,1.053348347,0,79.00112599
16535,0,0,0,0,26.32202824
16536,0,0,0,0,1.779157174
16537,0,0,0,0,0
16538,0,0,0,0,20.1378261
16539,0,0,0,0,0
16540,0,0,0,0,0
16541,0,0,0,0,4.389471155
16542,0,0,0,0,38.27547136
16543,0,0,0,121.4220056,0
16544,0,0,0,0,0
16545,0,0,0,0,8.677997562
16546,0,0,0.227604784,0,0
16547,0,0,0,0,0
16548,0,0,0,0,0
16549,0,0,0,5.41494531,0
16550,0,0,29.93249671,0,0
16551,0,0,0,0,0
16552,0,0,0,0,0
16553,0,0,0,19.25332708,0
16554,0,0,0,0,37.91227886
16555,0,0,0,0,0
16556,0,0,0,0,0
16557,0,0,0,0,0
16558,0,0.680602669,1.520012626,0,22.68675562
16559,0,0,0,0,0
16560,0,0,60.10435967,0,0
16561,0,0,0,0,0
16562,0,0,0,0,0
16563,0,0,0,0,0
16564,0,0,0,0,0
16565,0,0,0,0,0
16566,0,0,0,0,0
16567,0,0,0,0,0
16568,0,0,0,11.26851842,0
16569,0,0,11.61458565,34.16054603,5.010213418
16570,0,0,0,0,2.925916012
16571,0,0,0,0,0
16572,0,8.975923157,17.81375519,0,0
16573,0,0,0,0,0
16574,0,0,0,0,0
16575,0,0,0,0,0
16576,0,0,0,0,0
16577,0,0,0,0,0
16578,0,0,0,0,0
16579,0,0,0,0,14.39095259
16580,0,0,0.309304816,0,0
16581,0,0,3.846959767,0,12.82319922
16582,0,3.006183064,0,0,75.1545766
16583,0,0,0,0,0
16584,0,0,0,0,0
16585,0,0,0,0,0
16586,0,0,0,0,15.41095306
16587,0,0,0.068641098,0,0
16588,0,0,0,0,0
16589,0,0.026004829,0.079544184,0,0
16590,39.156139,0.195780695,21.14431506,31.3249112,39.156139
16591,0,0,0,0,0
16592,0,0,0,0,18.69262161
16593,9.799386483,3.107122543,3.824150822,23.90094264,23.90094264
16594,0,0,0,0,0
16595,0,0,0,0,0
16596,0,0,0,0,0
16597,0,0,0,0,0
16598,0,0,0,0,0
16599,0,0,0,0,0
16600,0,0,0,0,0
16601,0,0,0,0,6.060792815
16602,0,0,0,0,0
16603,0,0,0.650472363,0,0
16604,0,0,0,0,0
16605,0,0,0,0,0
16606,0,0,0,0,0
16607,0,0,0,0,0
16608,0,0,0,0,10.63030961
16609,0,0,0,0,0
16610,0,0,0,0,0
16611,0,0,0,0,0
16612,0,0,0.281630828,0,0
16613,15.40427963,0,1.143882151,0,22.87764302
16614,62.77913663,0,0.328686579,0.657373158,0
16615,0,0,0,0,0
16616,0,7.723955203,14.25960961,0,0
16617,0,0,0,0,0
16618,0,0,0,7.481903213,7.481903213
16619,0,0,0.949029013,7.908575105,0
16620,0,0,0,0,0
16621,0,0,0,0,32.57558059
16622,95.3960443,1.514222925,4.542668776,0,151.4222925
16623,0,0,0,0,0
16624,0,0,0.992600535,0,0
16625,0,0,0,0,8.446603254
16626,0,0,0,0,0
16627,0,0,0.376469045,0,0
16628,0,0,0,0,0
16629,0,0,0,0,0
16630,0,0,0,0,0
16631,0,0,0.528386982,11.74193293,0
16632,0,0,0,0,0
16633,0,0,0,0,0
16634,0,0,0,0,12.37820501
16635,0,0,0,158.1829214,158.1829214
16636,0,0,0,0,0
16637,0,0,0,0,0
16638,0,0,0,0,0
16639,0,0,0,0,0
16640,0,0,0,0,0
16641,0,0,0,0,0
16642,0,0,0,0,1.143091142
16643,0,0,0.380585811,0,14.84284663
16644,0,0.197574169,11.26172765,0,0
16645,0,0,0,0,27.58469568
16646,0,0,0,0,0
16647,0,0,0,0,0
16648,0,0.305095356,0,0,0
16649,0,0,0,13.31361482,0
16650,0,0,0,0,44.51198049
16651,1.137182462,0,5.237024497,5.985170854,5.985170854
16652,0,0,0,0,0
16653,0,0,0,0,0
16654,0,0,0,0,0
16655,0,0,0,0,17.75467786
16656,0,0,0,0,0
16657,0,0,0,0,6.482930018
16658,0,0,0,0,0
16659,0,0,0,0,7.054130945
16660,0,0,0,0,0
16661,0,0,0,0,0
16662,0,0,0,0,0
16663,0,0,0,0,73.03784381
16664,0,0,0,0,0
16665,0,0,0,0,0
16666,0,0,0,0,0
16667,0,0.883841636,1.865887898,0,19.64092524
16668,0,0,0,0,0
16669,0,0,0,0,0
16670,0,0,0,0,19.30822354
16671,0,0,43.68132448,0,29.12088299
16672,0,0,0,0,0
16673,0,0,0,0,0
16674,0,0,0,0,0
16675,0,0,1.107802826,0,0
16676,0,0,0,0,0
16677,0,0,0.293649359,0,0
16678,0,0,0,0,0
16679,0,0,0,0,0
16680,0,0,0,0,3.637820214
16681,0,0,0,0,0
16682,0,0,0,0,0
16683,0,0,0,0,0
16684,0,0,0,0,0
