FID_Kings_fields,TNC,Krat,Kitfox,Corridors,CPAD
880,0,0,0.707014359,0,43.12787588
881,0,0,0,24.81482312,0
882,0,0,0,0,0
883,16.81060144,0,0,0,0
884,0,0,1.415318929,0,0
885,0,0,0,0,0
886,0,0,4.59198121,0,0
887,0,0,0.436504456,0,10.47610694
888,0,0,0.708713153,0,0
889,0,0,0,0,0
890,0,0,0.09152244,0,0
891,0,0,0,0,0
892,0,0,0.703493592,0,0
893,0,0,0,0,0
894,4.455071102,0,0,0,0
895,0,0,27.27200243,0,0
896,0,0,0,0,0
897,0,0,2.710737447,0,0
898,2.326514963,0,1.198507708,0,0
899,0,0,5.09843605,0,0
900,4.466059553,0.022330298,0,0,0
901,0,0,35.69850366,0,0
902,301.1905138,0,0,132.5238261,0
903,29.8280989,0,1.157124526,0,0
904,0,0,0,0,0
905,102.0635201,0,0,167.3172461,0
906,0,0,1.070620666,0,0
907,0,0,0,0,0
908,0,0,3.336441535,41.70551918,41.70551918
909,0,0,0,0,0
910,0,0,0.909205988,0,0
911,0,0,0.172451821,0,0
912,0,0,42.67389941,0,79.02573965
913,0,0,22.46631399,0,0
914,0,0,5.856447018,0,0
915,0,0.179234514,0.224043143,0,8.961725703
916,0,0,0.046949924,0,0
917,0,9.788078086,17.43501409,27.52896962,30.58774402
918,0,0,0.654724886,0,0
919,0,0,0,0,0
920,0,82.65146067,150.275383,0,195.3579979
921,0,0,0,87.23623334,0
922,0,0,0,0,0
923,0,0,0.325368772,0,20.82360138
924,0,0.427356171,22.00884282,0,0
925,0,0,0,0,0
926,0,0,0,0,27.83476306
927,0,0,0,0,0
928,0,0,0.267925152,2.97694613,0
929,0,0,0,0,0
930,0,0.184723992,0.387920383,0,5.541719752
931,11.41400834,0,0.114140083,0,0
932,0,0,0.80840726,0,0
933,0,0,1.334524007,0,0
934,0,0,0,0,0
935,0,14.55851187,26.47002158,0,0
936,0,0,0,0,0
937,0,0.216397685,0.613126774,0,0
938,0,0,0,0,0
939,0,0,0,0,0
940,0,0,0,0,0
941,0,0.304452579,0.405936772,0,0
942,0,0,0.621837077,0,0
943,0,0,0,0,0
944,0,1.468309878,3.426056381,48.94366259,48.94366259
945,4.951706803,0,2.525370469,0,0
946,0,0,0.268306671,0,0
947,0,0,0,0,0
948,0,0,0.283001063,0,0
949,0,0,0,0,0
950,0,0,0,0,0
951,0,0,1.032886707,0,0
952,0,0,0,0,0
953,0,0,0.397414955,0,0
954,0,0,0,0,0
955,36.76484628,1.276557163,2.297802893,76.59342976,0
956,0,0,78.56612907,0,0
957,0,11.40652726,20.34164028,0,0
958,0,0,70.314681,0,0
959,0,0,0,23.15961719,0
960,1.788215855,0.062587555,0.166900146,0,0
961,0,0,7.969265791,0,0
962,0,0,0,0,0
963,0,0,0,0,0
964,0,0,0.169724225,0,0
965,0,0,0,54.44000515,0
966,0,0,0.103085131,0,0
967,0,0,0,0,0
968,0,2.290951369,8.734252094,0,14.31844606
969,0,0,0,0,0
970,0,0,0,0,0
971,0,0,0,0,0
972,0,0,0,0,0
973,0,0,2.802821162,0,0
974,11.87082503,0,0.11870825,0,0
975,0,0,3.654743051,0,0
976,0,0,17.14264366,0,33.61302679
977,0,0,0,0,0
978,37.40803709,29.39202915,35.11774911,0,38.17146642
979,0.720759775,0,1.647450914,0,0
980,0,0,0,0,74.56155326
981,0,0,1.30179407,0,0
982,0,0,0,0,0
983,0,0,0.109043268,0,0
984,0,0,0,0,0
985,0,0,0,47.40617087,0
986,7.485650666,0,0.577936265,0,0
987,0,0,0,0,0
988,0,0,0,0,0
989,0.544288326,0,0,0,0
990,0,0,0,0,0
991,0,0,0,0,0
992,0,0,0,0,0
993,0,0,0.251460289,0,0
994,0,0,0,34.10768338,0
995,0,0,0,0,0
996,0,0,219.343744,0,0
997,0,0,4.638402685,0,0
998,0,0,0,0,0
999,0,0,0,0,0
1000,0,0,4.652821288,0,71.58186597
1001,8.487210317,0,0,40.01113435,0
1002,0,0,23.1373699,0,0
1003,0,0,21.17532378,0,0
1004,0,0,0,0,0
1005,0,0,0,0,0
1006,22.93272729,0,0,37.61219284,0
1007,0,0,0.051940539,0,0
1008,0,0,0,0,0
1009,0,0,0,0,0
1010,0,84.62362694,152.3225285,0,39.77310466
1011,0,0,1.008323951,0,0
1012,0,0,0,0,0
1013,0,0,0,0,0
1014,0,0,0,0,63.74716602
1015,0,0,0,0,58.75147367
1016,0,0,0,36.34068186,0
1017,0,0,0.04254083,0,0
1018,0,0.298193756,0.468458709,0,0
1019,0,0,0.108013538,0,0
1020,0,0,0.494158843,0,0
1021,12.2624875,0,0,0,0
1022,0,0,0,0,0
1023,0,0,0,15.49632655,0
1024,0,0,0,0,0
1025,0,0,0,0,0
1026,0,0.557131539,0.705699949,0,5.274178566
1027,0,0,0,0,0
1028,0,0,0,0,0
1029,0,0,0,0,0
1030,0,0,0.071859431,0,7.185943075
1031,0,0,27.45399981,0,0
1032,27.64541153,0,5.670853648,0,0
1033,0,0,0,0,0
1034,0,0,4.97692621,0,0
1035,0,0,0,0,0
1036,0,0,83.94545662,0,0
1037,0,0,0,0,0
1038,0,0,0,0,50.65557681
1039,0,0,0,0,0
1040,0,0,0,0,0
1041,0,0,22.090722,0,0
1042,78.64115572,1.588710217,2.912635397,0,0
1043,0,0,0,0,0
1044,2.391808389,0,0,0,0
1045,0,0,0,0,0
1046,0,0,0.02940223,0,0
1047,0,0,0,0,0
1048,0,0,0.373654387,0,0
1049,0,0,10.51955138,0,0
1050,0,0,0,0,0
1051,0,3.880123284,7.242896796,0,103.4699542
1052,0,0,0,0,0
1053,7.728245017,0,0,0,0
1054,0,0,2.87894271,0,0
1055,0,0,0,93.11293642,0
1056,0,0,6.103505475,0,0
1057,0,0,0,0,0
1058,2.532824177,0,0,0,0
1059,0,0,0,0,0
1060,75.71175933,0.757117593,1.703514585,59.43373107,0
1061,284.3018289,209.4855581,251.3826698,0,299.2650831
1062,0,0.211677454,0.537335076,0,0
1063,0,0,0.006874954,1.374990804,0
1064,0,0,0,0,0
1065,0,0.275928529,0.472096468,0,2.082398119
1066,21.53469386,0,0,0,0
1067,0,0,0,16.30801807,0
1068,3.350083677,0,0,0,0
1069,0,4.135497834,10.70060064,0,0
1070,0,0,1.830041633,0,0
1071,0,0,0,0,0
1072,0,0,0.995385079,0,0
1073,0,0,0.396156347,0,0
1074,0,0,0,0,0
1075,0,0,0,0,33.61565211
1076,0,16.21315784,31.17914969,32.42631567,0
1077,0,0,0,0,0
1078,0,0,0,0,0
1079,0,0,0,0,77.36031955
1080,0,0,0,0,0
1081,0,0,0,0,0
1082,0.506899511,0,0.244397978,0,0
1083,0,0,0,33.38338609,0
1084,1.857510294,0,30.95850491,0,0
1085,0,0,0,0,0
1086,0,0,0,0,0
1087,0,0.117680706,0.353042117,0,0
1088,0,0,36.639756,0,0
1089,0,0,0,11.89383565,0
1090,0,0,2.684278703,0,0
1091,0,0,1.466408912,0,0
1092,0,0,20.04042111,0,74.22378189
1093,0,0,0,0,0
1094,0,0,0,0,0
1095,0,0,0,30.10482411,0
1096,0,0,0,0,0
1097,0,0,4.737545924,0,0
1098,0,0,0,0,0
1099,0,0,0.246401399,0,0
1100,0,0,0,0,0
1101,0,0,27.99068911,53.3155983,53.3155983
1102,0,0,0,0,0
1103,0,0,0.432639172,0,0
1104,34.48910224,1.600009898,4.977808571,53.33366326,0
1105,0,0,0.190508416,0,0
1106,0,0,0,0,0
1107,0,0,0,0,0
1108,4.339526366,96.91608884,115.7207031,0,144.6508789
1109,0,0,94.15218723,0,0
1110,0,0,0.082155039,1.173643415,0
1111,77.98740022,0,0,0,0
1112,4.20020761,0.612530276,0.962547577,0,0
1113,0,0,0,0,0
1114,0,0,0.397331374,0,0
1115,0,0,0,0,0
1116,55.03756103,0,0,185.7517685,0
1117,0,0,0,0,0
1118,0,0,0,0,81.85832362
1119,0,0,0,26.03019714,0
1120,0,0,3.745556031,0,0
1121,21.83613199,0,27.42211924,0,0
1122,0,0.357164833,21.78705478,0,0
1123,0,0,0,0,0
1124,0,0,52.34688569,0,0
1125,0,0,0.436230592,0,0
1126,0.959358565,0,0,0,0
1127,0,0,21.48079741,66.52117908,103.9393423
1128,24.15771498,0,0,0,0
1129,0,0,0,0,0
1130,2.822379083,0,0.070559477,0,0
1131,0,0,0,26.38804366,0
1132,0,0,90.36103061,0,0
1133,10.78728357,0,0,14.98764177,0
1134,0,0,72.58422022,0,0
1135,0,13.81980783,25.12692333,0,0
1136,0,0,0.430890199,6.204818862,0
1137,0,0,0.196443833,0,0
1138,0,0,0,0,108.0232221
1139,0,0,0.500089585,0,0
1140,0,0,0.374200819,0,0
1141,0,0,0,0,0
1142,0,0,0,0,0
1143,0,0,0.433068821,0,0
1144,0,0,0,0,0
1145,0,0,3.961071632,0,0
1146,0,0,0,0,0
1147,0,0,0.148444571,0,14.84445707
1148,0,0,44.49692681,0,0
1149,0,0,0,0,0
1150,0,0,0,0,0
1151,0,0,0,0,0
1152,0,0,1.499035061,0,0
1153,0,0,0,0,0
1154,0,0,0,0,0
1155,0,0,0,0,0
1156,0,0,1.322816139,0,0
1157,0,0,0.134203379,0,0
1158,0,0,0,0,0
1159,0,0,2.956084492,0,0
1160,0,0,0,0,0
1161,0,0,9.132421036,0,0
1162,0,0,2.205546595,0,63.01561699
1163,2.050784174,0,0,0,0
1164,0,0,0.345715587,0,0
1165,0,0,15.87665662,31.53280412,57.11186201
1166,14.52287178,0,0,0,0
1167,0,0,97.2809202,0,187.0786927
1168,0,0,0,0,0
1169,0,0,0,0,0
1170,0,0,0,0,0
1171,0,0,0,0,0
1172,0,0,1.141482189,76.09881261,0
1173,0,0.128074562,0.128074562,0,0
1174,0,0,1.098074987,0,0
1175,0,0,3.999893162,0,0
1176,0,0,9.763428354,0,0
1177,0,0.096969648,4.977775289,19.3939297,0
1178,0,0,0.827136276,3.308545103,82.71362758
1179,0,0,0,0,0
1180,0,0.343269626,0.686539252,0,0
1181,0,0,2.818177995,0,0
1182,0,0,8.794047056,0,0
1183,0,0,6.653641024,0,0
1184,0,0,0,0,38.1060258
1185,0,0,19.63318355,0,0
1186,0,0,26.62235584,0,0
1187,0,5.537062107,13.18348121,0,0
1188,0,0,0,0,73.1070647
1189,0,0,0.243062939,0,0
1190,0,1.495554467,14.74189403,0,0
1191,0,0,0,0,0
1192,0,0,2.846094444,0,0
1193,32.5379117,0,0,0,32.5379117
1194,0,0,1.167547029,0,0
1195,0,0,0,0,0
1196,0,0,0,0,0
1197,0,0,19.4435393,0,0
1198,0,0,1.19391168,0,0
1199,251.8060801,0,0,0,236.2450302
1200,0,0.172726772,0.690907089,0,17.27267723
1201,0,0,0,0,0
1202,0,0,0,0,0
1203,0,0,0,0,0
1204,0,0.371141726,1.113425178,0,0
1205,10.59028611,0.95312575,0.600116213,0,0
1206,0,0,2.665184291,0,0
1207,0,0,0,0,0
1208,0,0,0,0,0
1209,0,4.001861616,7.245475767,0,0
1210,0,0,0.215385399,0,0
1211,0,0,0,0,0
1212,0,0,0,0,0
1213,0,0,0,0,0
1214,0,0,0,0,0
1215,0,0,0,0,0
1216,0,0,0.37688714,0,0
1217,0,23.95071217,27.04112664,0,0
1218,0,0,0,0,0
1219,0,0,0,0,0
1220,0,0,0,0,0
1221,0,0.928455651,1.856911301,0,0
1222,0,0,0.401173638,0,0
1223,0,0,0.780924402,0,0
1224,0,0,0,0,0
1225,0,0,0.080946785,0,0
1226,0,110.5724833,130.9410987,0,0
1227,0,0,0,0,0
1228,2.52721337,0,0,0,0
1229,11.0564621,1.005132918,2.010265836,75.38496886,0
1230,0,0,19.53119837,0,0
1231,0,0,116.7440039,0,0
1232,0,0,0,0,0
1233,0,0,0,0,0
1234,0,0,0.781984055,0,2.969559701
1235,0,0,0,39.45415277,0
1236,0,0,0,0,0
1237,0,0,0.980391539,0,0
1238,0,0,0.5548242,0,0
1239,0,4.06294855,9.404973496,0,22.57193639
1240,0,0,0,0,0
1241,0,0,0.569287264,0,0
1242,0,0,1.074938182,0,0
1243,0,51.38369254,92.64635472,0,82.91459477
1244,0,0,0,0,0
1245,0,1.731282032,3.39467065,0,0
1246,25.12126922,0,0,97.47052456,0
1247,0,0,0.101622761,0,0
1248,0,0,0,0,0
1249,0,0,0,0,0
1250,0,0,0.886812303,0,0
1251,0,0,0,197.545291,0
1252,0,0,0,0,0
1253,0,0,0,0,0
1254,0,0,0,0,1.756071773
1255,0,0,34.80418292,48.05350256,0
1256,3.889507856,0,0,0,0
1257,0,0,0,0,0
1258,0,0,2.513894408,0,0
1259,0,0.112607641,0.506734384,0,0
1260,0,0,0.160133795,0,0
1261,0,0,0,0,0
1262,0,0,0,35.36428552,0
1263,0,0,0.549821538,0,36.65476923
1264,0,0,0,0,0
1265,0,0,0,0,0
1266,0,0,0.796124029,2.31880785,0
1267,0,0,0,0,0
1268,0,0,0,0,0
1269,0,0,0.240148979,0,0
1270,17.61572853,0,12.19550437,0,0
1271,0,0,1.335643381,0,0
1272,0,0,0,0,0
1273,0,0,0,0,0
1274,0,0,0.101789957,0,0
1275,0,0,3.66239881,0,0
1276,0,0,0.027442437,0,0
1277,0,0,0.872376994,0,0
1278,0,0,0.521477269,0,0
1279,306.1181768,0,6.122363536,67.3459989,0
1280,0,0.329555282,0.527288451,0,13.18221129
1281,0,0,0,0,0
1282,0,0,0,0,0
1283,0,0,0.267457082,0,0
1284,0,0,21.98792219,0,0
1285,0,0,0,0,0
1286,0,0,1.439977822,0,0
1287,0,0,0.733319831,0,73.33198307
1288,0,0,0,0,0
1289,0,0,61.28249034,0,97.97632715
1290,0,0,0,0,0
1291,62.16376155,1.516189306,4.548567918,0,0
1292,0,0,0,0,0
1293,0,0,0,18.58718436,0
1294,1.84061014,0,0,0,0
1295,11.94915083,0,0,66.91524463,40.36157613
1296,0,0,0.492454473,0,0
1297,0,0,19.19490937,0,0
1298,0,0,0,0,0
1299,0,0,0,0,0
1300,0,0,0.126978146,0,0
1301,0,0,2.717793063,0,0
1302,0,0,0,0,0
1303,0,0,1.640954149,0,0
1304,0,0,0,0,0.93235098
1305,0,0,0.76714559,0,0
1306,0,0,0,0.236778117,0
1307,0,0,9.820977222,0,0
1308,0,0,0,0,0
1309,0,0,0.385131547,0,0
1310,0,0,0.125091404,0,0
1311,0,0.802255354,0.656390744,0,3.646615245
1312,0,0,4.560807198,0,0
1313,0,0,65.81321348,0,0
1314,27.94551561,0.901468245,0.901468245,126.2055544,180.2936491
1315,23.78529718,0,0,0,0
1316,0,0,1.276335624,0,0
1317,0,0,0,9.339879242,0
1318,0,0,22.0910759,0,0
1319,0,0,0,0,0
1320,0,0,0.074530044,2.161371262,0
1321,0,0,0.021141948,0,0
1322,0,0,0.009126384,0,0
1323,0,0,0,0,0
1324,0,0,0.045003172,0,9.000634485
1325,0,0,0,0,0
1326,0,0,0.770512873,0,0
1327,0,11.02353507,18.37255844,0,0
1328,254.688529,0,0,128.8079917,0
1329,0,0,9.306901432,0,0
1330,0,0,0.02843355,0,0
1331,0,0,0,0,0
1332,0,1.925205986,2.697907709,1.073924428,0
1333,0,0,0.077922324,0,0
1334,187.9791246,0,0,0,1.480150588
1335,0,0,2.190223885,0,0
1336,0,0,33.63480419,0,72.33291224
1337,0,0,3.38235998,0,0
1338,0,0,0.163152671,0,0
1339,0,0,0,19.37592888,322.9321479
1340,0,0,0,0,0
1341,0,0,0,0,74.24132904
1342,0,28.83945687,39.19208241,0,0
1343,75.33138874,0.25364104,1.21747699,76.09231186,0
1344,0,0,0,0,0
1345,0,0,0,14.30529474,0
1346,0,0.665798292,1.198436926,0,0
1347,55.73927345,0.475050626,19.95212629,0,0
1348,0,0,3.346596287,0,0
1349,0,0,17.67873635,0,24.75023089
1350,0,0,1.719175074,0,0
1351,9.601082139,0,0,0,0
1352,0,0,0.861873483,0,0
1353,0,0,0.46014938,0,0
1354,0,0.338888457,17.96108822,0,0
1355,0,0,0,0,0
1356,0,1.710086794,3.990202519,0,0
1357,0,0,0,0,0
1358,2.308509114,0,0,0,0
1359,0,0,0,0,0
1360,0,0,0,0,0
1361,0,0,0,0,0
1362,0,0,0,0,0
1363,0,0,0,0,0
1364,0,0,0,0,0
1365,0,0,1.512034331,0,0
1366,0,0,1.764042488,0,0
1367,0,0,0,0,0
1368,0,0,2.836206611,0,0
1369,0,0,2.71962739,0,67.99068476
1370,0,0,0,0,0
1371,0,0,0.142283361,0,2.845667213
1372,0,118.0978594,215.4767961,0,22.79081497
1373,0,0,0,0,0
1374,0,0,0,0,0
1375,0,0,15.29836596,77.78830151,51.85886767
1376,0,0,0,0,0
1377,0,0,0,7.58993804,0
1378,0,0,4.847085904,0,0
1379,0,0,85.42886911,0,0
1380,0,0,55.23925454,0,0
1381,2.743615699,0,0,0,0
1382,0,0,0,0,0
1383,0,0,0,0,0
1384,0,0,2.339095635,0,0
1385,9.538961252,0,0,0,0
1386,1.973965905,0,0.657988635,0,0
1387,0,0,0,0,0
1388,0,0,0,0,2.75368403
1389,0,0,5.359589669,0,0
1390,17.94584765,13.81830269,16.51017983,0,17.94584765
1391,0,0,0,0,0
1392,7.501107701,0,0.577008285,0,0
1393,0,0,0,0,0
1394,8.457861752,0,0,0,0
1395,0,0,0,141.6533362,0
1396,9.838886772,0,0,0,21.00735284
1397,5.541405347,0,0,0,0
1398,0,2.611859033,4.643304948,0,0
1399,0,0,0,67.15693103,0
1400,0,0,0.891997449,0,0
1401,0,0,0.006489283,0,1.297856621
1402,0,0.070276511,4.872504739,0,0
1403,0,0.377773223,3.399959005,0,0
1404,0,0,0,0,0
1405,5.979522494,0,2.671055733,0,0
1406,0,0,0,0,0
1407,217.1809756,0,0,0,90.12271778
1408,0,0.287311473,0,0,0
1409,0,0,0,0,0
1410,0,0,2.07130931,0,0
1411,0,0,0.28111244,0,4.497799047
1412,0,0.075939912,0.177193129,0.442982823,0
1413,9.138928776,0.274167863,0,0,0
1414,0,0,0,0,0
1415,0,0,0,0,0
1416,0,0,0,0,33.53488127
1417,0,0,1.598221116,0,0
1418,0,0,0,0,0
1419,21.85698184,0.415005984,0.69167664,0,0
1420,50.34796002,0,6.377408269,50.34796002,0
1421,0,0,0,0,0
1422,0,0,0,0,0
1423,0,0,0,86.40302162,0
1424,0,0,0,15.73079027,0
1425,0,0,0,0,0
1426,0,0,0,0,0
1427,0,0.423593295,1.12958212,0,0
1428,0,0,0.175990386,0,0
1429,70.9318826,0,4.610572369,18.08763006,0
1430,10.46130297,0,0,0,0
1431,14.50269226,0,7.178832668,0,0
1432,0,0,19.437685,0,0
1433,0,0,14.20076322,0,0
1434,0,0,0.702425261,0,0
1435,0,0,6.17372873,0,0
1436,0,0,0,0,0
1437,0,0,0.142419446,0,0
1438,69.92949727,0,0,62.58690006,0
1439,0,0,0,0,0
1440,0,0,10.65424068,53.94552242,3.77618657
1441,0,0,0,0,0
1442,0,0,0,46.90844324,46.90844324
1443,0,0,0,0,0
1444,0,0,0.185475018,0,0
1445,0,0,16.5858982,207.3237275,0
1446,0,0,0,0,0
1447,0,49.57139388,90.75378264,0,59.48567266
1448,0,0,0,157.3181422,0
1449,0,0,0,0,0
1450,0,0,0,0,0
1451,0,0,0,0,0
1452,0,0,0.321258926,0,0
1453,0,0,0,0,0
1454,0,0,0,0,0
1455,4.030844441,0,0,0,0
1456,0,0,0.310536561,0,7.701306712
1457,0,0,11.36554442,0,0
1458,0,0,2.336880058,0,0
1459,0,0,18.72923317,0,0
1460,0,0,15.49437806,0,0
1461,0,0,0,0,4.211503503
1462,0,0,0,0,0
1463,0.302755488,0,0,0,0
1464,0,0,0,0,0
1465,0,0,18.05970566,0,0
1466,0,0,3.653538243,0,24.35692162
1467,0,5.900418399,10.69450835,0,0
1468,0,0,0,0,70.92469174
1469,0,0,0,0,0
1470,0,2.640479852,7.921439555,0,0
1471,0,0,0.048011374,0,4.801137373
1472,0,0,14.61649968,0,0
1473,15.43951986,0,0.270868769,0,0
1474,0,0,0,0,0
1475,0,2.674725001,4.475020674,0,0
1476,45.92185802,0,0,0,0
1477,0,1.24701294,2.538562057,0,0
1478,0,0,1.511055116,0,0
1479,0,0,0.581920352,0,0
1480,0,0,0,0,78.72845957
1481,0,0,0.88770437,0,0
1482,1.692928224,0,0,0,0
1483,0,0.101206445,0.303619334,0,0
1484,0,0,0.495800345,0,0
1485,0,0,2.344037888,0,0
1486,0,0,0,0,0
1487,0,6.700829093,12.28485334,0,37.22682829
1488,0,0,0,0,0
1489,0,0,0.044666191,0,0
1490,0,0,0,0,0
1491,0,0,0,0,0
1492,26.98754101,0.562240438,10.68256832,0,0
1493,0,0,0,0,1.833969151
1494,0,0,0,42.27846988,0
1495,0,0,8.449790816,0,0
1496,0,115.9709966,211.5962044,0,22.38036777
1497,0,7.392384338,15.23009303,0,0
1498,0,0,0.254415378,0,0
1499,0,0,0,0,0
1500,0,0,0,0,22.36943637
1501,0,0.43863751,1.373126118,0,0
1502,0,0,0,0,0
1503,0,0,0.39477858,0,0
1504,0,0,0,0,0
1505,0,75.02207731,138.321955,54.70359804,234.4439916
1506,5.986822647,0,0.764275231,0,0
1507,0,0,2.136346619,0,0
1508,0,0,0,0,0
1509,0,0,0,0,0
1510,0,0,0,0,0
1511,0,0,0,22.09835529,64.36414161
1512,0,0,0.296767712,0,0
1513,0,8.035789307,15.30626535,0,0
1514,0,0,3.004195197,0,0
1515,0,0,0,0,0
1516,0,0,3.169545856,0,0
1517,0,0,0,0,0
1518,0,0,5.758364296,0,10.66363758
1519,0,0.624666872,0.954352165,0,3.47037151
1520,0,0,0.185204035,0,0
1521,0,0,0.177508546,0,0
1522,0,0,0,4.240084816,0
1523,0,0,4.03958744,0,0
1524,0,0.624423756,1.475910695,0,0
1525,0,0,21.59067795,0,0
1526,0,0,0,0,0
1527,0,0,0,0,0
1528,0,0,21.26233769,0,0
1529,0,0,0.159060806,1.060405376,0
1530,0,12.19325148,26.26238781,46.89712109,0
1531,0,0,0,0,0
1532,0,0,1.665249197,0,0
1533,0,0,19.59023725,106.8558395,106.8558395
1534,0,0,0.214195232,0,0
1535,0,0,0,26.6106698,0
1536,0,0,0,0,0
1537,0,0,2.334778187,0,0
1538,0,0,0.348501938,0,0
1539,0,0,0,0,25.61771461
1540,0,0,0.114888807,17.23332109,0
1541,0,0,0,0,12.9166793
1542,9.477671413,0,0,0,0
1543,0,0,0,0,0
1544,0,0,0,0,0
1545,0,0,0.728610256,0,0
1546,0,26.4373871,48.26642232,0,63.0616573
1547,0,0,0,0,0
1548,0,0,11.33966229,0,19.72115181
1549,50.99793992,0,37.54015022,60.44200286,107.6623176
1550,0,0,0,0,0
1551,0,0,0.829674008,0,0
1552,0,7.710359518,14.8733787,0,0
1553,0,0,0,0,0
1554,0,0,2.624967507,0,0
1555,0,0,0,296.0582302,0
1556,0,0,0,0,0
1557,0,0,0.250864356,0,0
1558,0,0,0,0,0
1559,0,0,0.145153737,0,0
1560,0,0,0.315047137,0,0
1561,0,0,0,49.33224628,0
1562,0,0.358552052,0.56343894,0,10.24434436
1563,0,0,0.070641376,0,0
1564,6.844258418,0,3.559014378,0,0
1565,0,0,131.5633984,0,0
1566,52.54375264,0.525437526,0,0,0
1567,0,0,17.47083989,0,0
1568,73.30942023,54.61551807,65.61193111,0,73.30942023
1569,0,0,17.88230047,0,0
1570,0,0,0,0,284.1844145
1571,0,0.216041528,0.432083055,7.99353652,0
1572,0,0,0.035155139,0,0
1573,0,0,0,0,72.66239748
1574,0,0,1.763422833,0,0
1575,0,0,0,30.07826473,0
1576,0,0,0,660.1760058,0
1577,0,0,0.538793662,0,35.91957745
1578,0,0,9.829312822,0,0
1579,0,0,5.835201687,0,0
1580,0,0,0,0,0
1581,0,0,0,0,0
1582,0,0,0,0,0
1583,0,0,0,0,0
1584,0,0,0.30832359,0,0
1585,0,0,22.60890024,0,0
1586,0,0,0,0,0
1587,0,0,0,0,0
1588,0,0,0,0,0
1589,0,0,0,0,0
1590,0,0,4.487814457,0,0
1591,0,1.426106117,0.713053059,0,0
1592,0,0,9.679880105,0,0
1593,0,0,1.014032052,0,0
1594,0,0,1.255111608,0,0
1595,1.309775865,0,0.09032937,0,0
1596,5.254897807,0,1.092602514,0,0
1597,48.60292411,0.934671618,2.570346948,70.10037132,0
1598,0,0,0,0,58.51890082
1599,0,0,0,0,0
1600,0,7.461108071,11.02585971,0,0
1601,0,0,4.039722227,0,0
1602,0,0,0,0,0
1603,0,0.284669985,0.640507466,0,0
1604,0,0,0.729447823,0,0
1605,0,0,0,0,0
1606,0,0,7.855032854,0,0
1607,0,0,0,0,0
1608,0,0,0,0,0
1609,0,0,0.603656221,0,0
1610,0,0,0.296986305,0,0
1611,0,0,1.279253123,0,42.64177075
1612,0,0,0,0,0
1613,17.45429443,0,0.087271472,0,0
1614,0,0,0.184039975,0,0
1615,0,0,0,0,0
1616,0,0,0,0,0
1617,0,1.427475437,2.401784068,0,0
1618,0,0,0,0,0
1619,0,0,0,0,0
1620,0,0,0,223.0301217,0
1621,0,0,13.06256481,0,0
1622,0,0,0.645146161,0,0
1623,0,0,0,0,0
1624,0,0,0.727294991,0,0
1625,0,0,0.517601078,0,0
1626,0,0,5.943115071,0,19.26178833
1627,0,0,1.948877829,0,0
1628,7.613482163,0,0,0,0
1629,0,0,0,45.45713153,0
1630,0,0,0,0,0
1631,0,0,0,0,0
1632,0,0,0,0,0
1633,63.23375996,0,0,49.32233277,0
1634,52.91501447,0.529150145,1.058300289,52.91501447,0
1635,0,2.937719578,4.896199297,0,0
1636,0,0,0,0,0
1637,0,0,19.87847206,0,72.28535294
1638,0,0,0.456238122,0,0
1639,0,0,26.1466453,0,0
1640,0,0,0,0,0
1641,0,0,0,0,190.7484685
1642,0,0,5.31419348,0,0
1643,0,0,0.094481908,0,0
1644,0,0,2.944488807,0,0
1645,0,0,0,0,0
1646,38.16561058,0.477070132,0,0,0
1647,0,0,5.742543052,0,0
1648,0,0,0,12.17578406,0
1649,0,0,0,52.21003126,0
1650,15.62185413,0,14.58039718,0,0
1651,0,0,4.418136933,16.99283436,0
1652,0,0,0,0,0
1653,0,0,0,20.24687655,0
1654,0,0,0,0,0
1655,0,0,0.196589368,0,0
1656,0,0,0,36.69052042,0
1657,0,0,0.165031919,0,9.736883221
1658,0,0,0,10.57789358,0
1659,0,0,51.06005714,0,0
1660,0,0,33.38283132,0,0
1661,0,0,0.38406173,0,76.81234595
1662,0,0,0.236743135,0,0
1663,0,0,0.246117073,0,0
1664,0,0,0.153988558,0,0
1665,0,0,0,0,0
1666,70.41139545,0,0,0,0
1667,0,0,2.373908569,0,4.945642853
1668,0,0,0,4.515665881,0
1669,0,0,0,0,0
1670,0,0,0,0,0
1671,0,0,0.685391514,0,0
1672,0,0,18.69629681,0,0
1673,0,13.57771209,24.6973901,0,4.994101
1674,0,0,0,0,0
1675,0,0,4.917492158,17.25435845,17.25435845
1676,0,0,1.317312299,0,0
1677,0,0,0,0,0
1678,0,0,0,0,0
1679,0,0,157.3903575,0,0
1680,0,0,0,0,0
1681,0,0,0,0,0
1682,0,0,0,0,0
1683,0,0,6.936311943,0,0
1684,0,0,2.091852794,0,4.450750626
1685,0,0,0.382595479,0,0
1686,0,0,0.76521082,0,0
1687,0,0,0.5716741,38.11160664,38.11160664
1688,0,0,0.175882855,0,8.794142764
1689,0,0,0,0,0
1690,0,0,19.4042987,0,0
1691,0,0,0,0,0
1692,0,0,0,0,0
1693,0,0,0,0,0
1694,0,0,64.68955202,0,0
1695,0,0,0,0,0
1696,0,0,2.275214095,0,56.88035236
1697,0,0,0.718724009,0,0
1698,14.90156985,28.68552196,34.27361066,0,37.25392463
1699,0,0.344767683,0.804457926,0,0
1700,0,0,0,0,0
